rebalance_date,ticker,name,market_cap,p_pre_surge,fold_id,rank_in_month
2022-02-28,077360,덕산하이메탈,394165992350.0,0.7076062351748593,3,11
2022-02-28,179290,엠아이텍,209969306580.0,0.6904054505047944,3,12
2022-02-28,060280,큐렉소,257890779990.0,0.6700407780803015,3,13
2022-02-28,084010,대한제강,584127595800.0,0.6583164026233518,3,14
2022-02-28,007660,이수페타시스,456006680990.0,0.6561515819537609,3,15
2022-02-28,247540,에코프로비엠,8599383643200.0,0.6144642447227522,3,16
2022-02-28,103590,일진전기,178912881750.0,0.6097091231473349,3,17
2022-02-28,003670,포스코케미칼,8792075470000.0,0.6034218073272292,3,18
2022-02-28,298040,효성중공업,520309778400.0,0.5883789894053815,3,19
2022-02-28,033160,엠케이전자,326024950550.0,0.5540070575653788,3,20
2022-02-28,005420,코스모화학,377505127350.0,0.5173933758288615,3,21
2022-02-28,083310,엘오티베큠,254683471900.0,0.4982040800958532,3,22
2022-02-28,051370,인터플렉스,466549440000.0,0.4963387387765497,3,23
2022-02-28,052020,에스티큐브,185901490240.0,0.4834608801203323,3,24
2022-02-28,035900,JYP Ent.,1769549976200.0,0.4751848282809085,3,25
2022-02-28,003220,대원제약,396904190100.0,0.4736307293650675,3,26
2022-02-28,195870,해성디에스,902700000000.0,0.46982516240842714,3,27
2022-02-28,061970,엘비세미콘,488198200800.0,0.46943981662845197,3,28
2022-02-28,041510,에스엠,1763437274200.0,0.46880431438778036,3,29
2022-02-28,192650,드림텍,735111798750.0,0.4483655317801503,3,30
2022-03-31,058610,에스피지,313809644000.0,0.8936110921044463,3,1
2022-03-31,002710,TCC스틸,254975000000.0,0.7781004165401346,3,2
2022-03-31,103590,일진전기,208762595700.0,0.7236537475283085,3,3
2022-03-31,083650,비에이치아이,163540000000.0,0.7054305082720205,3,4
2022-03-31,087010,펩트론,216581956500.0,0.6909095008582784,3,5
2022-03-31,005070,코스모신소재,1102684481850.0,0.6800381418016173,3,6
2022-03-31,094170,동운아나텍,123042542000.0,0.6295430048270529,3,7
2022-03-31,025820,이구산업,163531380000.0,0.592777207559283,3,8
2022-03-31,077360,덕산하이메탈,428243743850.0,0.5755883094380171,3,9
2022-03-31,004690,삼천리,429832650000.0,0.5744909121174353,3,10
2022-03-31,117730,티로보틱스,129073850290.0,0.5678631257749894,3,11
2022-03-31,306200,세아제강,354537500000.0,0.5676841146420294,3,12
2022-03-31,033160,엠케이전자,379453788600.0,0.5589030482060406,3,13
2022-03-31,290650,엘앤씨바이오,848414923400.0,0.541421288849222,3,14
2022-03-31,194370,제이에스코퍼레이션,348725966150.0,0.5374076039431285,3,15
2022-03-31,095340,ISC,517634262250.0,0.5283086696553716,3,16
2022-03-31,003670,포스코케미칼,9334318010000.0,0.5244294162908036,3,17
2022-03-31,179290,엠아이텍,262063578480.0,0.5229359467212515,3,18
2022-03-31,005420,코스모화학,405365284350.0,0.5197439580262414,3,19
2022-03-31,093520,매커스,193957104000.0,0.5105801215408111,3,20
2022-03-31,010060,OCI,2504183955000.0,0.5066687314673513,3,21
2022-03-31,214370,케어젠,1078597200000.0,0.5053919935927318,3,22
2022-03-31,083310,엘오티베큠,268040996650.0,0.49910041734438754,3,23
2022-03-31,298040,효성중공업,570662337600.0,0.49184699763527584,3,24
2022-03-31,065450,빅텍,195698624000.0,0.4872358359272969,3,25
2022-03-31,060280,큐렉소,269597884140.0,0.4476801247545187,3,26
2022-03-31,052020,에스티큐브,225650164140.0,0.4290421856191397,3,27
2022-03-31,048530,인트론바이오,746194149700.0,0.3988459149197881,3,28
2022-03-31,137400,피엔티,1146156379200.0,0.3834933655617441,3,29
2022-03-31,206640,바디텍메드,416886440000.0,0.38003116711392243,3,30
2022-04-29,058610,에스피지,362599836000.0,0.9319934878650492,3,1
2022-04-29,005070,코스모신소재,1687874472900.0,0.8764287392279281,3,2
2022-04-29,002710,TCC스틸,287875000000.0,0.8752296687439187,3,3
2022-04-29,103590,일진전기,208762595700.0,0.7543190928952206,3,4
2022-04-29,290650,엘앤씨바이오,908529884550.0,0.7092477596224066,3,5
2022-04-29,087010,펩트론,195336297910.0,0.6814112750985893,3,6
2022-04-29,005420,코스모화학,473622669000.0,0.6789871710081994,3,7
2022-04-29,067570,엔브이에이치코리아,147054709760.0,0.630933393637178,3,8
2022-04-29,095340,ISC,624641008900.0,0.6209143124374851,3,9
2022-04-29,175250,아이큐어,239420878200.0,0.6136970642209343,3,10
2022-04-29,253590,네오셈,156426800750.0,0.5949544137695696,3,11
2022-04-29,077360,덕산하이메탈,217188869560.0,0.5789211988358777,3,12
2022-04-29,071970,STX중공업,147219415440.0,0.5210943331429875,3,13
2022-04-29,003670,포스코케미칼,10534997920000.0,0.5013325138027724,3,14
2022-04-29,025900,동화기업,1666597102500.0,0.4996844153279915,3,15
2022-04-29,083650,비에이치아이,151060000000.0,0.4966067903790512,3,16
2022-04-29,094170,동운아나텍,107398561660.0,0.4939015259018814,3,17
2022-04-29,025820,이구산업,152495520000.0,0.492140058918545,3,18
2022-04-29,214370,케어젠,1396590000000.0,0.4804961010516739,3,19
2022-04-29,306200,세아제강,463735050000.0,0.47418147630639884,3,20
2022-04-29,124560,태웅로직스,184231948560.0,0.45794272955638987,3,21
2022-04-29,101530,해태제과식품,254189856060.0,0.44902177047918496,3,22
2022-04-29,194370,제이에스코퍼레이션,312053063400.0,0.4453027193710449,3,23
2022-04-29,083310,엘오티베큠,263588488400.0,0.4448654152918875,3,24
2022-04-29,214420,토니모리,169345784960.0,0.43938543527557095,3,25
2022-04-29,033160,엠케이전자,331476872800.0,0.4252932586025998,3,26
2022-04-29,065450,빅텍,197704320000.0,0.42041018023409943,3,27
2022-04-29,001390,KG케미칼,582376032000.0,0.4154436994849829,3,28
2022-04-29,010060,OCI,2516108640500.0,0.4147188987736509,3,29
2022-04-29,048530,인트론바이오,616421254100.0,0.40973817394917905,3,30
2022-05-31,058610,에스피지,402519084000.0,0.7137227078690577,3,1
2022-05-31,058730,다스코,135856316050.0,0.6920179234165607,3,2
2022-05-31,036890,진성티이씨,267538989200.0,0.6551668616895817,3,3
2022-05-31,002710,TCC스틸,273775000000.0,0.5946683312286717,3,4
2022-05-31,005420,코스모화학,484766731800.0,0.542060327017351,3,5
2022-05-31,023350,한국종합기술,90118500000.0,0.5291565496445068,3,6
2022-05-31,004430,송원산업,606000000000.0,0.5286203297487957,3,7
2022-05-31,002150,도화엔지니어링,360804000000.0,0.5152636425813637,3,8
2022-05-31,290650,엘앤씨바이오,880173770800.0,0.4823527132548335,3,9
2022-05-31,079810,디이엔티,125667403380.0,0.48191452156283004,3,10
2022-05-31,054450,텔레칩스,247833466850.0,0.4816569276757469,3,11
2022-05-31,008830,대동기어,86190316800.0,0.479169765137826,3,12
2022-05-31,071970,STX중공업,130767149360.0,0.4671820475271887,3,13
2022-05-31,125210,아모그린텍,223531504500.0,0.46400682505514296,3,14
2022-05-31,298040,효성중공업,580919340400.0,0.4618565231929766,3,15
2022-05-31,247540,에코프로비엠,11574330330000.0,0.45266865739913836,3,16
2022-05-31,103590,일진전기,247697005200.0,0.4513034889055954,3,17
2022-05-31,274090,켄코아에어로스페이스,187036426300.0,0.43130984421617335,3,18
2022-05-31,094480,갤럭시아머니트리,309915720200.0,0.4152835817909062,3,19
2022-05-31,067570,엔브이에이치코리아,141638632280.0,0.4148794161063241,3,20
2022-05-31,214370,케어젠,1122643500000.0,0.41061608456583354,3,21
2022-05-31,033160,엠케이전자,318392259400.0,0.40859334493841815,3,22
2022-05-31,063170,서울옥션,434580828150.0,0.4067762248846259,3,23
2022-05-31,078160,메디포스트,404978430600.0,0.4051479466763831,3,24
2022-05-31,065450,빅텍,200856128000.0,0.3975778728774351,3,25
2022-05-31,105840,우진,261158439900.0,0.39735252451423264,3,26
2022-05-31,179290,엠아이텍,372397128300.0,0.39418478846206967,3,27
2022-05-31,060720,KH바텍,535110189200.0,0.38881536217879376,3,28
2022-05-31,009200,무림페이퍼,128988861000.0,0.37934910474539174,3,29
2022-05-31,119850,지엔씨에너지,88330641330.0,0.37594784767157097,3,30
2022-06-30,036890,진성티이씨,237187927400.0,0.672214064416542,3,1
2022-06-30,071970,STX중공업,127505062120.0,0.6089701833020321,3,2
2022-06-30,067570,엔브이에이치코리아,111439897240.0,0.6079776741538243,3,3
2022-06-30,023350,한국종합기술,82125000000.0,0.5871075967150668,3,4
2022-06-30,058730,다스코,106367388960.0,0.5511044920915712,3,5
2022-06-30,103590,일진전기,259191926100.0,0.5380326945019366,3,6
2022-06-30,298040,효성중공업,587446524000.0,0.4989617106895509,3,7
2022-06-30,077970,STX엔진,333629108000.0,0.4960639629703541,3,8
2022-06-30,003160,디아이,184886127950.0,0.48372000994860465,3,9
2022-06-30,101160,월덱스,293895675400.0,0.47462011290004996,3,10
2022-06-30,058610,에스피지,287196812000.0,0.46754380015403846,3,11
2022-06-30,094170,동운아나텍,143959774140.0,0.46398416410514143,3,12
2022-06-30,005420,코스모화학,423474386400.0,0.454531400591259,3,13
2022-06-30,206640,바디텍메드,261875144000.0,0.4461882881123998,3,14
2022-06-30,004430,송원산업,476400000000.0,0.4448993175887052,3,15
2022-06-30,060720,KH바텍,440400421200.0,0.4387902632916887,3,16
2022-06-30,001390,KG케미칼,377851116000.0,0.4336371067345,3,17
2022-06-30,010120,LS ELECTRIC,1728000000000.0,0.42896223613578066,3,18
2022-06-30,290650,엘앤씨바이오,703231621000.0,0.42206552300753836,3,19
2022-06-30,175250,아이큐어,204267812750.0,0.4216294460789108,3,20
2022-06-30,079810,디이엔티,103088862820.0,0.41361721265729706,3,21
2022-06-30,002710,TCC스틸,279650000000.0,0.40614948272443424,3,22
2022-06-30,054450,텔레칩스,195368345100.0,0.3991038763837469,3,23
2022-06-30,099220,SDN,149334682440.0,0.3967707050052654,3,24
2022-06-30,002150,도화엔지니어링,314270400000.0,0.39507822067961057,3,25
2022-06-30,214370,케어젠,1036699500000.0,0.3933039375144739,3,26
2022-06-30,099440,스맥,97879799350.0,0.3863845212487224,3,27
2022-06-30,044490,태웅,228084143400.0,0.3774374455422356,3,28
2022-06-30,125210,아모그린텍,183114369000.0,0.37330328009327357,3,29
2022-06-30,322000,현대에너지솔루션,402640000000.0,0.37063485289034015,3,30
2022-07-29,036890,진성티이씨,243932607800.0,0.6309432626777721,3,1
2022-07-29,206640,바디텍메드,298279312000.0,0.6209686374378453,3,2
2022-07-29,002710,TCC스틸,327825000000.0,0.606123053808767,3,3
2022-07-29,175250,아이큐어,281224523600.0,0.5320407205852642,3,4
2022-07-29,067570,엔브이에이치코리아,120630816600.0,0.5217304012107492,3,5
2022-07-29,290650,엘앤씨바이오,679412485450.0,0.48725583913567283,3,6
2022-07-29,058610,에스피지,326007192000.0,0.47173104573676655,3,7
2022-07-29,005420,코스모화학,591639053200.0,0.4665235463000899,3,8
2022-07-29,101160,월덱스,332696508950.0,0.4576803797936949,3,9
2022-07-29,187420,제노포커스,135669030300.0,0.45595152012079965,3,10
2022-07-29,094480,갤럭시아머니트리,290300801200.0,0.44376338035941365,3,11
2022-07-29,044490,태웅,206076024300.0,0.4379184136389255,3,12
2022-07-29,005070,코스모신소재,1642880521600.0,0.41992741626238156,3,13
2022-07-29,103590,일진전기,249180220800.0,0.4142555794709854,3,14
2022-07-29,051370,인터플렉스,309089004000.0,0.4092554407834097,3,15
2022-07-29,006110,삼아알미늄,219450000000.0,0.38626548960139523,3,16
2022-07-29,079810,디이엔티,112447073710.0,0.3728516877989914,3,17
2022-07-29,102710,이엔에프테크놀로지,436493389800.0,0.36626046068928186,3,18
2022-07-29,125210,아모그린텍,207034714500.0,0.36536521775458164,3,19
2022-07-29,094170,동운아나텍,146947950160.0,0.3615291190040271,3,20
2022-07-29,102940,코오롱생명과학,433669528000.0,0.35895514303663567,3,21
2022-07-29,023350,한국종합기술,76650000000.0,0.35802899876093247,3,22
2022-07-29,047400,유니온머티리얼,108150000000.0,0.35525679745030975,3,23
2022-07-29,102460,이연제약,471562717400.0,0.35298302306859897,3,24
2022-07-29,001570,금양,424528438600.0,0.34484744449503946,3,25
2022-07-29,123410,코리아에프티,79068621760.0,0.34335722450945405,3,26
2022-07-29,053030,바이넥스,455771038800.0,0.33894300224754054,3,27
2022-07-29,267260,현대일렉트릭,989493855750.0,0.3328572140530905,3,28
2022-07-29,010120,LS ELECTRIC,1740000000000.0,0.3260023215178198,3,29
2022-07-29,174900,앱클론,176923696950.0,0.3244593517936883,3,30
2022-08-31,006110,삼아알미늄,293700000000.0,0.5848453676062434,3,1
2022-08-31,124560,태웅로직스,243176976720.0,0.5771193214820154,3,2
2022-08-31,023350,한국종합기술,94170000000.0,0.5760371093104575,3,3
2022-08-31,002710,TCC스틸,297275000000.0,0.5676703928915908,3,4
2022-08-31,058610,에스피지,360382100000.0,0.5427310244137887,3,5
2022-08-31,005420,코스모화학,854200763200.0,0.5296203964571037,3,6
2022-08-31,053700,삼보모터스,89884103400.0,0.5196728685817772,3,7
2022-08-31,077970,STX엔진,411859381600.0,0.5150064270627143,3,8
2022-08-31,094170,동운아나텍,194919489800.0,0.5117633828943012,3,9
2022-08-31,101160,월덱스,344254204050.0,0.4986001994360611,3,10
2022-08-31,290650,엘앤씨바이오,595478388750.0,0.4895851569716802,3,11
2022-08-31,063170,서울옥션,383035453850.0,0.4867800209581321,3,12
2022-08-31,048550,SM C&C,369591088800.0,0.4833832522833007,3,13
2022-08-31,079810,디이엔티,128652140700.0,0.4808456837976126,3,14
2022-08-31,102940,코오롱생명과학,461059182400.0,0.47432186868746223,3,15
2022-08-31,036890,진성티이씨,237187927400.0,0.4664833302272162,3,16
2022-08-31,033160,엠케이전자,286771110350.0,0.451496371515598,3,17
2022-08-31,044490,태웅,274101119700.0,0.45139283224092525,3,18
2022-08-31,008830,대동기어,87718195200.0,0.4502529427753877,3,19
2022-08-31,267260,현대일렉트릭,1151705963250.0,0.447832371564619,3,20
2022-08-31,125210,아모그린텍,270547356000.0,0.43182071674430345,3,21
2022-08-31,095500,미래나노텍,344210988900.0,0.4048792056374007,3,22
2022-08-31,108490,로보티즈,272059244400.0,0.3793511476059463,3,23
2022-08-31,060720,KH바텍,451055270100.0,0.3571841619431266,3,24
2022-08-31,001260,남광토건,111067858200.0,0.35068885991451215,3,25
2022-08-31,041510,에스엠,1646572549200.0,0.3477724982023621,3,26
2022-08-31,047400,유니온머티리얼,133350000000.0,0.3454447701417745,3,27
2022-08-31,187420,제노포커스,145343604600.0,0.34120075536525724,3,28
2022-08-31,047920,HLB제약,524926067400.0,0.3404161204620506,3,29
2022-08-31,220260,켐트로스,316043853300.0,0.3333206991254796,3,30
2022-09-30,053700,삼보모터스,113319853920.0,0.7085326779849148,3,1
2022-09-30,005420,코스모화학,798187598400.0,0.7009099395852194,3,2
2022-09-30,058610,에스피지,383668328000.0,0.5726333994549766,3,3
2022-09-30,101160,월덱스,264175888000.0,0.568065655309827,3,4
2022-09-30,067570,엔브이에이치코리아,111275773680.0,0.5568862832482607,3,5
2022-09-30,063170,서울옥션,323491659400.0,0.5560979310073352,3,6
2022-09-30,079810,디이엔티,147449219940.0,0.5535148803906066,3,7
2022-09-30,102940,코오롱생명과학,450217444200.0,0.5322814255129991,3,8
2022-09-30,036890,진성티이씨,185703533680.0,0.5167242688744041,3,9
2022-09-30,290650,엘앤씨바이오,543303139450.0,0.4824695838540016,3,10
2022-09-30,006110,삼아알미늄,245300000000.0,0.4809078088743009,3,11
2022-09-30,194700,노바렉스,215680752000.0,0.4735316248447164,3,12
2022-09-30,071970,STX중공업,104386791680.0,0.46300871532273724,3,13
2022-09-30,187420,제노포커스,163306322500.0,0.4269946945250174,3,14
2022-09-30,175250,아이큐어,102988980940.0,0.39442832215154394,3,15
2022-09-30,044490,태웅,200073810000.0,0.3813700757916666,3,16
2022-09-30,033160,엠케이전자,203901892150.0,0.37871814484863375,3,17
2022-09-30,054450,텔레칩스,181512434100.0,0.3733116744350091,3,18
2022-09-30,048550,SM C&C,296437872000.0,0.3724867436461014,3,19
2022-09-30,095500,미래나노텍,379872487750.0,0.3693518301766098,3,20
2022-09-30,005070,코스모신소재,1547863178000.0,0.36264187556652605,3,21
2022-09-30,041510,에스엠,1684657750800.0,0.3566464650168408,3,22
2022-09-30,118990,모트렉스,328239700000.0,0.35576846011540425,3,23
2022-09-30,002710,TCC스틸,204460186170.0,0.34655324909003365,3,24
2022-09-30,094480,갤럭시아머니트리,192226206200.0,0.34318973283769216,3,25
2022-09-30,083420,그린케미칼,207840000000.0,0.3416676817048356,3,26
2022-09-30,214150,클래시스,874485477000.0,0.3396939912571292,3,27
2022-09-30,125210,아모그린텍,243327652500.0,0.3340281705297247,3,28
2022-09-30,213500,한솔제지,357008640000.0,0.3249025458083061,3,29
2022-09-30,095660,네오위즈,813044231100.0,0.3225112972551164,3,30
2022-10-31,006110,삼아알미늄,308000000000.0,0.6981947286564398,3,1
2022-10-31,005420,코스모화학,882207345600.0,0.6706927904771994,3,2
2022-10-31,053700,삼보모터스,111586064370.0,0.6594457489574448,3,3
2022-10-31,036890,진성티이씨,242808494400.0,0.620669929069289,3,4
2022-10-31,101160,월덱스,315359966300.0,0.6061484369918565,3,5
2022-10-31,067570,엔브이에이치코리아,113409379960.0,0.5636197074177154,3,6
2022-10-31,033160,엠케이전자,220257658900.0,0.5253000826226143,3,7
2022-10-31,071970,STX중공업,107138433550.0,0.4984408106964591,3,8
2022-10-31,094480,갤럭시아머니트리,198110681900.0,0.43349087308341183,3,9
2022-10-31,206640,바디텍메드,241911568000.0,0.43145903742085706,3,10
2022-10-31,290650,엘앤씨바이오,509275802950.0,0.4259009667152639,3,11
2022-10-31,048550,SM C&C,297872248800.0,0.4146906085565482,3,12
2022-10-31,194700,노바렉스,223182691200.0,0.3997469754483278,3,13
2022-10-31,002710,TCC스틸,230545629120.0,0.3752863073962668,3,14
2022-10-31,044490,태웅,201074179050.0,0.37495000198063166,3,15
2022-10-31,101490,에스앤에스텍,533068457950.0,0.37463895578982404,3,16
2022-10-31,092200,디아이씨,155554276000.0,0.3643743804562785,3,17
2022-10-31,060720,KH바텍,287680920300.0,0.3569489775302547,3,18
2022-10-31,041510,에스엠,1691924111100.0,0.3459821915346752,3,19
2022-10-31,047400,유니온머티리얼,128520000000.0,0.34298694545201325,3,20
2022-10-31,023350,한국종합기술,76431000000.0,0.33768777489422935,3,21
2022-10-31,003220,대원제약,368051786600.0,0.33643605204665983,3,22
2022-10-31,063170,서울옥션,317270665950.0,0.3254531272953158,3,23
2022-10-31,058610,에스피지,368144176000.0,0.31431809125346255,3,24
2022-10-31,083420,그린케미칼,236640000000.0,0.3129909008135179,3,25
2022-10-31,059090,미코,310441867620.0,0.31241301520473636,3,26
2022-10-31,095610,테스,314314793400.0,0.3090909638589407,3,27
2022-10-31,001390,KG케미칼,318920208000.0,0.3020218198409006,3,28
2022-10-31,058630,엠게임,118240455850.0,0.295198439174081,3,29
2022-10-31,054450,텔레칩스,172506091950.0,0.2902573481900085,3,30
2022-11-30,101490,에스앤에스텍,594205081900.0,0.7894705855285739,3,1
2022-11-30,067080,대화제약,196405657500.0,0.6942858569058061,3,2
2022-11-30,006110,삼아알미늄,358050000000.0,0.5729940032066263,3,3
2022-11-30,082920,비츠로셀,299394212800.0,0.5644801351171268,3,4
2022-11-30,033160,엠케이전자,238794194550.0,0.4925118424659476,3,5
2022-11-30,094480,갤럭시아머니트리,199679875420.0,0.47851903724535055,3,6
2022-11-30,041440,현대에버다임,160706017680.0,0.4404246694521838,3,7
2022-11-30,000250,삼천당제약,1023423442950.0,0.4395207635936164,3,8
2022-11-30,003670,포스코케미칼,16925713570000.0,0.4346478352822603,3,9
2022-11-30,207760,미스터블루,176173799400.0,0.43385213457587224,3,10
2022-11-30,217270,넵튠,561546843000.0,0.4194212500507792,3,11
2022-11-30,103590,일진전기,211729026900.0,0.4173987868871411,3,12
2022-11-30,059090,미코,314786048760.0,0.3983356118985298,3,13
2022-11-30,003220,대원제약,388959779400.0,0.3922462224171957,3,14
2022-11-30,023350,한국종합기술,87709500000.0,0.37721266487091576,3,15
2022-11-30,101160,월덱스,329394310350.0,0.3715849642582563,3,16
2022-11-30,052690,한전기술,2316132000000.0,0.3496613272566702,3,17
2022-11-30,011810,STX,220385195800.0,0.3490809550623221,3,18
2022-11-30,041510,에스엠,1887438411300.0,0.34675053673273293,3,19
2022-11-30,095660,네오위즈,891263933550.0,0.34397069367179106,3,20
2022-11-30,080580,오킨스전자,353585960000.0,0.3409808270803765,3,21
2022-11-30,033500,동성화인텍,334845585000.0,0.3309456770370112,3,22
2022-11-30,089030,테크윙,240183937350.0,0.33083442766399157,3,23
2022-11-30,036890,진성티이씨,354095721000.0,0.32522223332167327,3,24
2022-11-30,053700,삼보모터스,114537040980.0,0.32416071811978225,3,25
2022-11-30,005070,코스모신소재,1937127779200.0,0.32115344785006217,3,26
2022-11-30,078350,한양디지텍,189792555900.0,0.31763074060323965,3,27
2022-11-30,003070,코오롱글로벌,708413307800.0,0.31687321740272567,3,28
2022-11-30,103140,풍산,851938051200.0,0.3078728182805674,3,29
2022-11-30,095340,ISC,612461379200.0,0.307596916744187,3,30
2022-12-29,101490,에스앤에스텍,565245628450.0,0.7661639889742788,3,1
2022-12-29,003220,대원제약,411837562500.0,0.7339047441380624,3,2
2022-12-29,033160,엠케이전자,244246116800.0,0.6790782247251819,3,3
2022-12-29,035510,신세계 I&C,236500000000.0,0.6439065710185938,3,4
2022-12-29,006110,삼아알미늄,455400000000.0,0.6417569878318452,3,5
2022-12-29,094480,갤럭시아머니트리,162803827700.0,0.5145107162056943,3,6
2022-12-29,082920,비츠로셀,274624188000.0,0.4986565042937544,3,7
2022-12-29,025820,이구산업,104673460000.0,0.46653384316318053,3,8
2022-12-29,033320,제이씨현시스템,98057036160.0,0.450304139090585,3,9
2022-12-29,071970,STX중공업,200937777360.0,0.43959917689314376,3,10
2022-12-29,103590,일진전기,196896870900.0,0.43733487492715467,3,11
2022-12-29,234690,녹십자웰빙,146101231480.0,0.42694621119439347,3,12
2022-12-29,018250,애경산업,551967641500.0,0.39688465100363834,3,13
2022-12-29,103140,풍산,943016954700.0,0.39595794168586906,3,14
2022-12-29,000250,삼천당제약,997240195800.0,0.39595032800997293,3,15
2022-12-29,089030,테크윙,210674557800.0,0.3810611605218575,3,16
2022-12-29,094170,동운아나텍,179120598760.0,0.37810021738049854,3,17
2022-12-29,006620,동구바이오제약,174775050880.0,0.3736184169909872,3,18
2022-12-29,149980,하이로닉,120166250400.0,0.36689697655823844,3,19
2022-12-29,093520,매커스,127688426800.0,0.3666906474565454,3,20
2022-12-29,088800,에이스테크,300555428370.0,0.35753989910177636,3,21
2022-12-29,214370,케어젠,1472865300000.0,0.35642009034365413,3,22
2022-12-29,166480,코아스템켐온,255402821520.0,0.3290641065568519,3,23
2022-12-29,102460,이연제약,389669192050.0,0.3268937581632701,3,24
2022-12-29,041510,에스엠,1825805226700.0,0.32480278246722294,3,25
2022-12-29,228670,레이,325683340200.0,0.31489151116431724,3,26
2022-12-29,078350,한양디지텍,185219241300.0,0.30888584732311836,3,27
2022-12-29,060720,KH바텍,329116443800.0,0.3086608600496749,3,28
2022-12-29,253450,스튜디오드래곤,2585030828000.0,0.306997410704575,3,29
2022-12-29,067080,대화제약,174996510000.0,0.30314673242773227,3,30
2023-01-31,000250,삼천당제약,1095142772100.0,0.9769033850303832,4,1
2023-01-31,277810,레인보우로보틱스,1484317249800.0,0.9541006348360325,4,2
2023-01-31,192820,코스맥스,888666554700.0,0.952537191904406,4,3
2023-01-31,032190,다우데이타,1895850000000.0,0.9458954036443384,4,4
2023-01-31,071970,STX중공업,217285811090.0,0.931930234506995,4,5
2023-01-31,006110,삼아알미늄,398750000000.0,0.9009349895579883,4,6
2023-01-31,041510,에스엠,2095042488000.0,0.8907121992702064,4,7
2023-01-31,086520,에코프로,3101624070000.0,0.8737208000838942,4,8
2023-01-31,094480,갤럭시아머니트리,318153986180.0,0.8649881528664379,4,9
2023-01-31,047050,포스코인터내셔널,4125389378600.0,0.8503165835746481,4,10
2023-01-31,005070,코스모신소재,1811459679600.0,0.8321381081296411,4,11
2023-01-31,171090,선익시스템,185887981050.0,0.823910924316848,4,12
2023-01-31,001570,금양,1532520976800.0,0.8223126061192522,4,13
2023-01-31,042700,한미반도체,1383191481420.0,0.8155799886674331,4,14
2023-01-31,064350,현대로템,3012327286800.0,0.8062529141525699,4,15
2023-01-31,058610,에스피지,439777048800.0,0.7897619931640457,4,16
2023-01-31,036810,에프에스티,496054789200.0,0.7891867194643426,4,17
2023-01-31,117730,티로보틱스,113132451150.0,0.7876508005063777,4,18
2023-01-31,028300,HLB,3540563025600.0,0.7858976583921011,4,19
2023-01-31,010120,LS ELECTRIC,1599000000000.0,0.7831026505031895,4,20
2023-01-31,101490,에스앤에스텍,643543410000.0,0.7830239291746788,4,21
2023-01-31,008730,율촌화학,974640000000.0,0.7713252222775545,4,22
2023-01-31,012450,한화에어로스페이스,4070652000000.0,0.7710096055737597,4,23
2023-01-31,003230,삼양식품,925807543500.0,0.7678030949010832,4,24
2023-01-31,054210,이랜텍,382656007300.0,0.767047278064379,4,25
2023-01-31,376300,디어유,995271428200.0,0.7496064120354787,4,26
2023-01-31,082920,비츠로셀,347211130240.0,0.747173516483372,4,27
2023-01-31,003670,포스코케미칼,17351761280000.0,0.7410783499286859,4,28
2023-01-31,009520,포스코엠텍,358543672830.0,0.7271256427223532,4,29
2023-01-31,216080,제테마,279490033710.0,0.7222840415895714,4,30
2023-02-28,086520,에코프로,7211023387500.0,0.9802732445449371,4,1
2023-02-28,000250,삼천당제약,1177107719700.0,0.9769477131137106,4,2
2023-02-28,005070,코스모신소재,2375433590000.0,0.9635963948925262,4,3
2023-02-28,041510,에스엠,3038207167600.0,0.9556435683868378,4,4
2023-02-28,277810,레인보우로보틱스,1761953537600.0,0.9258015666925935,4,5
2023-02-28,001570,금양,2234926424500.0,0.9205592445735279,4,6
2023-02-28,032190,다우데이타,1859465000000.0,0.9098356122269439,4,7
2023-02-28,071970,STX중공업,190731828920.0,0.8897410980797053,4,8
2023-02-28,006110,삼아알미늄,584798661000.0,0.8879884702397794,4,9
2023-02-28,192820,코스맥스,877317045700.0,0.8703057328954994,4,10
2023-02-28,047050,포스코인터내셔널,3975855008800.0,0.8687742206535114,4,11
2023-02-28,005420,코스모화학,1461593519000.0,0.8347528525482902,4,12
2023-02-28,008730,율촌화학,1200320000000.0,0.8190323858722396,4,13
2023-02-28,348370,엔켐,961388752000.0,0.818773720682376,4,14
2023-02-28,216080,제테마,390110372100.0,0.8101965314058394,4,15
2023-02-28,094480,갤럭시아머니트리,291085397960.0,0.7968606324136959,4,16
2023-02-28,012450,한화에어로스페이스,4556700000000.0,0.7942388275274456,4,17
2023-02-28,028300,HLB,3761848214700.0,0.7907205037358482,4,18
2023-02-28,093520,매커스,173106715320.0,0.7602743370842175,4,19
2023-02-28,161580,필옵틱스,198341745140.0,0.7598373153401106,4,20
2023-02-28,376300,디어유,1130635294200.0,0.7554061249704285,4,21
2023-02-28,003230,삼양식품,898688689500.0,0.7393505120887934,4,22
2023-02-28,101490,에스앤에스텍,674648008150.0,0.7327789887228368,4,23
2023-02-28,121600,나노신소재,1509003120300.0,0.7277871150206822,4,24
2023-02-28,117730,티로보틱스,121919446800.0,0.7166484113508453,4,25
2023-02-28,042700,한미반도체,1553535259920.0,0.7105586480163245,4,26
2023-02-28,028050,삼성엔지니어링,5145000000000.0,0.708879238766554,4,27
2023-02-28,067080,대화제약,169970014500.0,0.702878979809803,4,28
2023-02-28,007660,이수페타시스,578704733850.0,0.6783554166139611,4,29
2023-02-28,003670,포스코케미칼,17119371620000.0,0.6706620850572126,4,30
