rebalance_date,ticker,name,market_cap,p_pre_surge,rank_in_month
2021-03-31,084010,대한제강,411600457800.0,0.3821134080662377,29
2021-03-31,145720,덴티움,709512003000.0,0.37823714836390426,30
2021-04-30,281740,레이크머티리얼즈,258978359120.0,0.8143050380556651,1
2021-04-30,247540,에코프로비엠,3895023346000.0,0.7758536994184021,2
2021-04-30,007660,이수페타시스,165692617970.0,0.7669163565440906,3
2021-04-30,052690,한전기술,1467648000000.0,0.7144479708261251,4
2021-04-30,052020,에스티큐브,266316115130.0,0.7116069276335869,5
2021-04-30,058430,포스코강판,370800000000.0,0.7100969784069582,6
2021-04-30,041510,에스엠,708265530200.0,0.6857421815661019,7
2021-04-30,298020,효성티앤씨,3128914086000.0,0.6261531198116356,8
2021-04-30,298000,효성화학,1292001030000.0,0.6082929757550543,9
2021-04-30,039860,나노엔텍,285380882550.0,0.6045303943104763,10
2021-04-30,007390,네이처셀,597737936250.0,0.5823900604552792,11
2021-04-30,048410,현대바이오,1514866339350.0,0.5647594289522806,12
2021-04-30,077970,STX엔진,356638012000.0,0.5432359751061183,13
2021-04-30,035150,백산,222156000000.0,0.5286316291746214,14
2021-04-30,094480,갤럭시아머니트리,283631728740.0,0.5184607277205842,15
2021-04-30,036930,주성엔지니어링,644126980200.0,0.4689127180246746,16
2021-04-30,025820,이구산업,154836460000.0,0.4573612811263519,17
2021-04-30,058610,에스피지,229599768500.0,0.4459749332029657,18
2021-04-30,205470,휴마시스,840194658250.0,0.42751710978659846,19
2021-04-30,033500,동성화인텍,379707855600.0,0.41057031195903165,20
2021-04-30,060720,KH바텍,500703048450.0,0.40854621221826315,21
2021-04-30,005420,코스모화학,331056988450.0,0.3994255257164488,22
2021-04-30,033160,엠케이전자,249698039050.0,0.3955695601137499,23
2021-04-30,083650,비에이치아이,114400000000.0,0.384020436128811,24
2021-04-30,053160,프리엠스,171600000000.0,0.3801342853535477,25
2021-04-30,082740,HSD엔진,403964248900.0,0.3609439994653896,26
2021-04-30,066700,테라젠이텍스,286808805400.0,0.35646078923578073,27
2021-04-30,067310,하나마이크론,463012245500.0,0.35382261847550345,28
2021-04-30,017180,명문제약,186743997000.0,0.35313510677743015,29
2021-04-30,016380,KG동부제철,2000177940000.0,0.35291779627435005,30
2021-05-31,052690,한전기술,2220582000000.0,0.8650598334392761,1
2021-05-31,007660,이수페타시스,145677444940.0,0.8594562402172566,2
2021-05-31,281740,레이크머티리얼즈,234986709100.0,0.8558900891208028,3
2021-05-31,052020,에스티큐브,251333922660.0,0.8210096911026321,4
2021-05-31,247540,에코프로비엠,3851250176200.0,0.7884927921857747,5
2021-05-31,094170,동운아나텍,123394092120.0,0.7743080815070748,6
2021-05-31,058610,에스피지,254161604200.0,0.7720650479268358,7
2021-05-31,041510,에스엠,1024874293700.0,0.7647020591330328,8
2021-05-31,060280,큐렉소,334039795830.0,0.7608325642255249,9
2021-05-31,087010,펩트론,265055061050.0,0.5775555777233936,10
2021-05-31,004690,삼천리,382388857500.0,0.5167994039824271,11
2021-05-31,032190,다우데이타,572585000000.0,0.48721041237938445,12
2021-05-31,077970,STX엔진,343983114800.0,0.4778973096352044,13
2021-05-31,001430,세아베스틸,1104553265200.0,0.46996701030637955,14
2021-05-31,017810,풀무원,827215696300.0,0.4595809770810162,15
2021-05-31,267260,현대일렉트릭,789432256500.0,0.4328843499276982,16
2021-05-31,101530,해태제과식품,307182472100.0,0.4293498921229313,17
2021-05-31,048550,SM C&C,263016133600.0,0.41403759496684994,18
2021-05-31,071970,STX중공업,201398429600.0,0.4050737829274931,19
2021-05-31,033160,엠케이전자,247517270150.0,0.4048497503173294,20
2021-05-31,005420,코스모화학,305321643900.0,0.39561596735993126,21
2021-05-31,214370,케어젠,729449700000.0,0.3829735443677201,22
2021-05-31,082740,HSD엔진,424263959900.0,0.38104997067866386,23
2021-05-31,083650,비에이치아이,139620000000.0,0.37082195378315086,24
2021-05-31,094480,갤럭시아머니트리,277747253040.0,0.36850402164461804,25
2021-05-31,095340,ISC,330826225950.0,0.364215621507781,26
2021-05-31,298050,효성첨단소재,1688940396000.0,0.3575612264508462,27
2021-05-31,102460,이연제약,628598704500.0,0.34019455590291375,28
2021-05-31,005070,코스모신소재,750355581800.0,0.34008899839095746,29
2021-05-31,067310,하나마이크론,451878537850.0,0.3378497308262452,30
2021-06-30,281740,레이크머티리얼즈,288557105720.0,0.9209396029939731,1
2021-06-30,094170,동운아나텍,126558043200.0,0.8978143542891701,2
2021-06-30,007660,이수페타시스,171263851700.0,0.8934910164459896,3
2021-06-30,087010,펩트론,260929690450.0,0.8552298546635537,4
2021-06-30,247540,에코프로비엠,4649118738600.0,0.8532228472412243,5
2021-06-30,052690,한전기술,1930110000000.0,0.849246214161661,6
2021-06-30,041510,에스엠,1379536258800.0,0.8426957669882659,7
2021-06-30,060280,큐렉소,322336699880.0,0.8331279935634656,8
2021-06-30,052020,에스티큐브,274877367970.0,0.7947146552317016,9
2021-06-30,058610,에스피지,259475112000.0,0.7429713996861865,10
2021-06-30,033160,엠케이전자,354374946250.0,0.655876506130397,11
2021-06-30,095340,ISC,397414981800.0,0.5960307340820049,12
2021-06-30,077970,STX엔진,342832669600.0,0.5928494531411775,13
2021-06-30,007390,네이처셀,1856032763750.0,0.5419453177303947,14
2021-06-30,023350,한국종합기술,133590000000.0,0.5326413721790778,15
2021-06-30,071970,STX중공업,236004920320.0,0.4968425322124542,16
2021-06-30,032190,다우데이타,607055000000.0,0.4924402572297712,17
2021-06-30,060590,씨티씨바이오,194092204880.0,0.4266766611791261,18
2021-06-30,004690,삼천리,385227375000.0,0.4149124817015495,19
2021-06-30,151860,KG ETS,783000000000.0,0.41148023463549416,20
2021-06-30,045390,대아티아이,448966103820.0,0.4112035981995058,21
2021-06-30,298050,효성첨단소재,1973417094000.0,0.4045474473914831,22
2021-06-30,094480,갤럭시아머니트리,291085397960.0,0.403929166538431,23
2021-06-30,067630,에이치엘비생명과학,941809060000.0,0.3962450843309915,24
2021-06-30,123410,코리아에프티,119994985840.0,0.39130851345007095,25
2021-06-30,102460,이연제약,869331269100.0,0.3895816026764932,26
2021-06-30,085660,차바이오텍,1536849765000.0,0.38673626939242917,27
2021-06-30,101530,해태제과식품,290585883560.0,0.3825277056853646,28
2021-06-30,067310,하나마이크론,507764576100.0,0.3754261629620778,29
2021-06-30,083650,비에이치아이,150020000000.0,0.374009918401686,30
2021-07-30,247540,에코프로비엠,6345685407000.0,0.9530934980350666,1
2021-07-30,094170,동운아나텍,122866766940.0,0.8735683647044138,2
2021-07-30,281740,레이크머티리얼즈,278040218040.0,0.8688527528728955,3
2021-07-30,007660,이수페타시스,153724782550.0,0.8556287653846029,4
2021-07-30,087010,펩트론,238240152150.0,0.8532766310682677,5
2021-07-30,041510,에스엠,1383131878800.0,0.8517868692206548,6
2021-07-30,052020,에스티큐브,283132861780.0,0.8363069427089908,7
2021-07-30,060280,큐렉소,315649216480.0,0.8225845760040976,8
2021-07-30,058610,에스피지,274999264000.0,0.78950150123066,9
2021-07-30,052690,한전기술,2037126000000.0,0.7676590797554786,10
2021-07-30,033160,엠케이전자,447057624500.0,0.7429781784477197,11
2021-07-30,095340,ISC,430157416000.0,0.7100287564223854,12
2021-07-30,005070,코스모신소재,1271171060250.0,0.6611565513293572,13
2021-07-30,003670,포스코케미칼,11929335880000.0,0.6024018349991082,14
2021-07-30,005420,코스모화학,363981743000.0,0.5985285343739101,15
2021-07-30,298050,효성첨단소재,2750688072000.0,0.5649039397298438,16
2021-07-30,032190,다우데이타,541945000000.0,0.5562104085127235,17
2021-07-30,002710,TCC스틸,149695000000.0,0.5501608516548385,18
2021-07-30,007390,네이처셀,1685607189750.0,0.5369072760808538,19
2021-07-30,060590,씨티씨바이오,214725838810.0,0.5304169048733423,20
2021-07-30,094480,갤럭시아머니트리,275001164380.0,0.5165419992580387,21
2021-07-30,103590,일진전기,239910123300.0,0.5165204445516877,22
2021-07-30,064550,바이오니아,931567844050.0,0.4352525153499886,23
2021-07-30,161580,필옵틱스,235757757000.0,0.43003599641886686,24
2021-07-30,048550,SM C&C,358892553600.0,0.42552814985740617,25
2021-07-30,045390,대아티아이,505175806200.0,0.42338176376704695,26
2021-07-30,085660,차바이오텍,1414276115850.0,0.4118849336871646,27
2021-07-30,014280,금강공업,244900130950.0,0.41039068596232764,28
2021-07-30,013360,일성건설,191248075200.0,0.4061399743509527,29
2021-07-30,006110,삼아알미늄,167200000000.0,0.4052651087357435,30
2021-08-31,247540,에코프로비엠,7022996906400.0,0.9582313990808923,1
2021-08-31,007660,이수페타시스,176835085430.0,0.9297982852829785,2
2021-08-31,281740,레이크머티리얼즈,347714598920.0,0.8821920500722266,3
2021-08-31,087010,펩트론,247522236000.0,0.8680601253781838,4
2021-08-31,060280,큐렉소,273518071060.0,0.8646600767996645,5
2021-08-31,052020,에스티큐브,281909825660.0,0.8543522939160239,6
2021-08-31,041510,에스엠,1635621254100.0,0.8531799187684775,7
2021-08-31,094170,동운아나텍,114429564060.0,0.8358096891936906,8
2021-08-31,002710,TCC스틸,184005000000.0,0.8154109243781064,9
2021-08-31,058610,에스피지,246168696000.0,0.7730848439381556,10
2021-08-31,214370,케어젠,761678700000.0,0.759005767154298,11
2021-08-31,005070,코스모신소재,1295240571450.0,0.7391146570495127,12
2021-08-31,095340,ISC,427675738600.0,0.7185975263789398,13
2021-08-31,004690,삼천리,355220190000.0,0.6909228518689787,14
2021-08-31,006110,삼아알미늄,271700000000.0,0.6442513995160459,15
2021-08-31,033160,엠케이전자,529926842700.0,0.6100647181094164,16
2021-08-31,005420,코스모화학,516460378200.0,0.6041341651014897,17
2021-08-31,067570,엔브이에이치코리아,153605735360.0,0.5925490575343338,18
2021-08-31,003670,포스코케미칼,12045530710000.0,0.5891829525952665,19
2021-08-31,067310,하나마이크론,570037590150.0,0.5851322525138691,20
2021-08-31,018470,조일알미늄,199618697345.0,0.5772724252856111,21
2021-08-31,013360,일성건설,228255118000.0,0.5479658576581186,22
2021-08-31,032190,다우데이타,538115000000.0,0.5259189874174973,23
2021-08-31,267260,현대일렉트릭,899376018250.0,0.5249934410633326,24
2021-08-31,001570,금양,271292946560.0,0.48618743234303624,25
2021-08-31,060590,씨티씨바이오,283429037500.0,0.4753604923581251,26
2021-08-31,298050,효성첨단소재,2773087812000.0,0.46941182484257393,27
2021-08-31,095660,네오위즈,640079536950.0,0.46329899068326,28
2021-08-31,272290,이녹스첨단소재,874053781000.0,0.45066334076900894,29
2021-08-31,278280,천보,2420000000000.0,0.44071173331214963,30
2021-09-30,247540,에코프로비엠,10236390622000.0,0.9596047818751526,1
2021-09-30,094170,동운아나텍,103004185160.0,0.915022991300885,2
2021-09-30,060280,큐렉소,257133736730.0,0.9046019537385672,3
2021-09-30,052020,에스티큐브,287107729170.0,0.892023014965479,4
2021-09-30,087010,펩트론,250616263950.0,0.8786352978473797,5
2021-09-30,281740,레이크머티리얼즈,296444771480.0,0.874013766482601,6
2021-09-30,004690,삼천리,392526420000.0,0.8413920446830894,7
2021-09-30,007660,이수페타시스,150835994690.0,0.8329879291374577,8
2021-09-30,214370,케어젠,767050200000.0,0.8193415374580099,9
2021-09-30,058610,에스피지,238406620000.0,0.7746610325994873,10
2021-09-30,002710,TCC스틸,206800000000.0,0.7546853399971177,11
2021-09-30,095340,ISC,383832771200.0,0.6569956041209127,12
2021-09-30,005070,코스모신소재,1472753216550.0,0.6532063456976912,13
2021-09-30,003670,포스코케미칼,13710989940000.0,0.6515779415108423,14
2021-09-30,041510,에스엠,1640742449200.0,0.6498421530775987,15
2021-09-30,006110,삼아알미늄,318450000000.0,0.6102275732852671,16
2021-09-30,017940,E1,406798000000.0,0.5536676869849584,17
2021-09-30,267260,현대일렉트릭,1002110353000.0,0.5353789957985805,18
2021-09-30,033160,엠케이전자,477588389100.0,0.5217607264457742,19
2021-09-30,032190,다우데이타,511305000000.0,0.5146063867002807,20
2021-09-30,067310,하나마이크론,528522247450.0,0.47743664036212646,21
2021-09-30,005420,코스모화학,521151618750.0,0.4475970376753113,22
2021-09-30,045390,대아티아이,481695803940.0,0.4427722081718052,23
2021-09-30,014820,동원시스템즈,1619089895200.0,0.4303094219233259,24
2021-09-30,042370,비츠로테크,326190311250.0,0.42714563445730175,25
2021-09-30,214150,클래시스,1300808966400.0,0.41829396215333287,26
2021-09-30,272290,이녹스첨단소재,755221750100.0,0.4081600060142073,27
2021-09-30,053700,삼보모터스,126120103200.0,0.39001806973228614,28
2021-09-30,060590,씨티씨바이오,238080391500.0,0.38790094732320696,29
2021-09-30,174900,앱클론,260491076450.0,0.37966136937347966,30
2021-10-29,247540,에코프로비엠,8984789113400.0,0.9556595842848538,1
2021-10-29,094170,동운아나텍,106168136240.0,0.907868834068206,2
2021-10-29,052020,에스티큐브,252862717810.0,0.9067309132534015,3
2021-10-29,007660,이수페타시스,170438483740.0,0.8810730060851848,4
2021-10-29,004690,삼천리,382794360000.0,0.8749696791343318,5
2021-10-29,060280,큐렉소,244093144100.0,0.87269288467387,6
2021-10-29,087010,펩트론,228958068300.0,0.8683508953306281,7
2021-10-29,002710,TCC스틸,196460000000.0,0.8600211711721557,8
2021-10-29,041510,에스엠,1855369368200.0,0.821674867873855,9
2021-10-29,058610,에스피지,218890543200.0,0.798919121494625,10
2021-10-29,214370,케어젠,721929600000.0,0.7830133421952565,11
2021-10-29,005070,코스모신소재,1265153682450.0,0.7457433919331545,12
2021-10-29,003670,포스코케미칼,11270898510000.0,0.7080220613200028,13
2021-10-29,095340,ISC,435947996600.0,0.699289781535418,14
2021-10-29,067310,하나마이크론,737695704900.0,0.6926235780559145,15
2021-10-29,281740,레이크머티리얼즈,306304353680.0,0.6855508720245194,16
2021-10-29,006110,삼아알미늄,292050000000.0,0.6817200473149703,17
2021-10-29,052690,한전기술,2709798000000.0,0.638397680122776,18
2021-10-29,094480,갤럭시아머니트리,321292373220.0,0.6095243715190963,19
2021-10-29,068240,다원시스,1038468990300.0,0.5852394477387256,20
2021-10-29,032190,다우데이타,517050000000.0,0.5771090075724054,21
2021-10-29,174900,앱클론,245976910900.0,0.5477711165643517,22
2021-10-29,267260,현대일렉트릭,796641683500.0,0.5462099436117501,23
2021-10-29,005420,코스모화학,430818671500.0,0.5340027850563527,24
2021-10-29,112040,위메이드,6079458935200.0,0.529748732216958,25
2021-10-29,161580,필옵틱스,216299377250.0,0.5278482666229791,26
2021-10-29,214150,클래시스,1443186067200.0,0.5277695344118417,27
2021-10-29,272290,이녹스첨단소재,832806299200.0,0.5156115615089595,28
2021-10-29,020150,일진머티리얼즈,4634138917500.0,0.5034984461237191,29
2021-10-29,035900,JYP Ent.,1860068580800.0,0.5020000812682192,30
2021-11-30,247540,에코프로비엠,11911037824400.0,0.9401758257189572,1
2021-11-30,004690,삼천리,339000090000.0,0.9104906951748195,2
2021-11-30,003670,포스코케미칼,12200457150000.0,0.905399249973936,3
2021-11-30,005070,코스모신소재,1295240571450.0,0.9014318300705213,4
2021-11-30,052020,에스티큐브,250722404600.0,0.8925054555896439,5
2021-11-30,094170,동운아나텍,116890414900.0,0.863915154129045,6
2021-11-30,214370,케어젠,669288900000.0,0.8433614780463164,7
2021-11-30,087010,펩트론,189973316130.0,0.8313106987893584,8
2021-11-30,298040,효성중공업,556675515600.0,0.813965337887449,9
2021-11-30,007660,이수페타시스,326983986230.0,0.8111412142490589,10
2021-11-30,002710,TCC스틸,152750000000.0,0.8086435400093898,11
2021-11-30,161580,필옵틱스,204915199500.0,0.8056161917527193,12
2021-11-30,095340,ISC,429330190200.0,0.7922048706526099,13
2021-11-30,032190,다우데이타,497900000000.0,0.7698055433054409,14
2021-11-30,041510,에스엠,1597816477300.0,0.7437512682169112,15
2021-11-30,058610,에스피지,210241372800.0,0.722822232595834,16
2021-11-30,267260,현대일렉트릭,785827543000.0,0.7198318572871101,17
2021-11-30,007810,코리아써키트,542096235450.0,0.7188172559158512,18
2021-11-30,094480,갤럭시아머니트리,541371764400.0,0.7185771577561364,19
2021-11-30,020150,일진머티리얼즈,5925242297500.0,0.7088387666626083,20
2021-11-30,047050,포스코인터내셔널,2307115286300.0,0.7003509103619336,21
2021-11-30,054210,이랜텍,283261552000.0,0.6672882248830948,22
2021-11-30,336370,솔루스첨단소재,2991678332400.0,0.6598835012011491,23
2021-11-30,060570,드림어스컴퍼니,298514196750.0,0.6427771858120818,24
2021-11-30,067310,하나마이크론,681809666650.0,0.6306890464768974,25
2021-11-30,122640,예스티,208358104450.0,0.6197868806490258,26
2021-11-30,079550,LIG넥스원,1181400000000.0,0.6161775487802327,27
2021-11-30,249420,일동제약,405846009250.0,0.610910507452533,28
2021-11-30,206640,바디텍메드,387528240000.0,0.6099499961694121,29
2021-11-30,078600,대주전자재료,1882440108800.0,0.6066178141478806,30
2021-12-30,002710,TCC스틸,227480000000.0,0.9163082293391462,1
2021-12-30,253590,네오셈,136392553620.0,0.9127009944597227,2
2021-12-30,094170,동운아나텍,154506277740.0,0.9124371737155971,3
2021-12-30,004690,삼천리,368196270000.0,0.9087605348774607,4
2021-12-30,052020,에스티큐브,254697271990.0,0.8945977924944362,5
2021-12-30,214370,케어젠,714409500000.0,0.888680910617829,6
2021-12-30,247540,에코프로비엠,10977268572800.0,0.8762111047419343,7
2021-12-30,005070,코스모신소재,1388509927350.0,0.8698011730681496,8
2021-12-30,003670,포스코케미칼,11154703680000.0,0.8529585739160114,9
2021-12-30,095340,ISC,584848640600.0,0.8481747100905785,10
2021-12-30,298040,효성중공업,543621148400.0,0.8369690245503635,11
2021-12-30,087010,펩트론,228958068300.0,0.835242328296829,12
2021-12-30,058610,에스피지,262801716000.0,0.8088208436036146,13
2021-12-30,005420,코스모화학,448548527700.0,0.8074295368274758,14
2021-12-30,003230,삼양식품,714129822000.0,0.7877332239222509,15
2021-12-30,047050,포스코인터내셔널,2769772095050.0,0.7857983579953146,16
2021-12-30,032190,다우데이타,578330000000.0,0.7506542993759512,17
2021-12-30,007660,이수페타시스,462331322890.0,0.7374598460342008,18
2021-12-30,007810,코리아써키트,736967431200.0,0.7360461735853409,19
2021-12-30,041510,에스엠,1761945854200.0,0.7344066442222851,20
2021-12-30,012450,한화에어로스페이스,2430240000000.0,0.7134975830576256,21
2021-12-30,267260,현대일렉트릭,717337986500.0,0.6984768430505609,22
2021-12-30,079550,LIG넥스원,1509200000000.0,0.6927999706194383,23
2021-12-30,095500,미래나노텍,246340349430.0,0.6644529743225658,24
2021-12-30,095660,네오위즈,795417255900.0,0.6638435544527963,25
2021-12-30,054210,이랜텍,313611004000.0,0.6576602713479883,26
2021-12-30,036930,주성엔지니어링,1013233452000.0,0.6525525201918793,27
2021-12-30,004430,송원산업,514800000000.0,0.6516123284584594,28
2021-12-30,033160,엠케이전자,403442246500.0,0.6396307387107582,29
2021-12-30,237690,에스티팜,2596915200000.0,0.6385423400384607,30
2022-01-28,004690,삼천리,383199862500.0,0.9479709093591904,1
2022-01-28,002710,TCC스틸,223250000000.0,0.9259255247114386,2
2022-01-28,052020,에스티큐브,238492043400.0,0.925310408067933,3
2022-01-28,094170,동운아나텍,148002600520.0,0.9129534114039236,4
2022-01-28,298040,효성중공업,489538770000.0,0.9100262744381611,5
2022-01-28,253590,네오셈,125277690825.0,0.9092552524027371,6
2022-01-28,214370,케어젠,683254800000.0,0.9070763906286833,7
2022-01-28,005070,코스모신소재,1195953837750.0,0.8658513541113673,8
2022-01-28,003670,포스코케미칼,8559685810000.0,0.8400561792327267,9
2022-01-28,087010,펩트론,182547649050.0,0.8400257867787511,10
2022-01-28,058610,에스피지,268346056000.0,0.837652969162589,11
2022-01-28,095340,ISC,526115608800.0,0.827968590774531,12
2022-01-28,005420,코스모화학,349644970350.0,0.8178671203980853,13
2022-01-28,012450,한화에어로스페이스,2420114000000.0,0.7889101963461254,14
2022-01-28,161580,필옵틱스,189205734480.0,0.7702993802310172,15
2022-01-28,003230,삼양식품,638799672000.0,0.760298374868466,16
2022-01-28,047050,포스코인터내셔널,2510684282150.0,0.7575794045815353,17
2022-01-28,267260,현대일렉트릭,629022505750.0,0.7528080651877032,18
2022-01-28,103590,일진전기,169086578400.0,0.7398456007681498,19
2022-01-28,122640,예스티,212680886700.0,0.7351706602853834,20
2022-01-28,032190,다우데이타,507475000000.0,0.7314496806688681,21
2022-01-28,060280,큐렉소,270935838900.0,0.6735288898468611,22
2022-01-28,004430,송원산업,465600000000.0,0.6682808746233524,23
2022-01-28,079550,LIG넥스원,1276000000000.0,0.6379716750617287,24
2022-01-28,054210,이랜텍,361664303000.0,0.6188767665016542,25
2022-01-28,033160,엠케이전자,333657641700.0,0.6187639042351553,26
2022-01-28,247540,에코프로비엠,7524460687800.0,0.5920206756870672,27
2022-01-28,249420,일동제약,767655941250.0,0.5902230741816519,28
2022-01-28,000490,대동,264569541500.0,0.5836159367693078,29
2022-01-28,007810,코리아써키트,690906966750.0,0.5826059152994656,30
2022-02-28,004690,삼천리,411585037500.0,0.9671542260099927,1
2022-02-28,002710,TCC스틸,224660000000.0,0.9509472065377452,2
2022-02-28,052020,에스티큐브,185901490240.0,0.9419357443146081,3
2022-02-28,298040,효성중공업,520309778400.0,0.9175815565833201,4
2022-02-28,094170,동운아나텍,133764820660.0,0.8884734995732467,5
2022-02-28,012450,한화에어로스페이스,2632760000000.0,0.8840718087508871,6
2022-02-28,214370,케어젠,631688400000.0,0.8828591356081297,7
2022-02-28,253590,네오셈,117553803120.0,0.874831330527181,8
2022-02-28,003670,포스코케미칼,8792075470000.0,0.8593235666965883,9
2022-02-28,087010,펩트론,193892418200.0,0.8563210003433039,10
2022-02-28,058610,에스피지,263910584000.0,0.851034415473099,11
2022-02-28,161580,필옵틱스,178519696320.0,0.8451791783331715,12
2022-02-28,005070,코스모신소재,1164362604300.0,0.8438112346203379,13
2022-02-28,047050,포스코인터내셔널,2547696826850.0,0.820071832237617,14
2022-02-28,005420,코스모화학,377505127350.0,0.8127930264397683,15
2022-02-28,122640,예스티,183285967400.0,0.8088403969792292,16
2022-02-28,103590,일진전기,178912881750.0,0.80720273170595,17
2022-02-28,267260,현대일렉트릭,735361554000.0,0.7852336250144992,18
2022-02-28,003230,삼양식품,660645415500.0,0.7768852490427869,19
2022-02-28,079550,LIG넥스원,1498200000000.0,0.7732829036846735,20
2022-02-28,095340,ISC,548083336500.0,0.7461473722116082,21
2022-02-28,032190,다우데이타,528540000000.0,0.7396648288027237,22
2022-02-28,036930,주성엔지니어링,1249654590800.0,0.7270745252790404,23
2022-02-28,007810,코리아써키트,745234694050.0,0.708889241985239,24
2022-02-28,060280,큐렉소,257890779990.0,0.7026151573532307,25
2022-02-28,010780,아이에스동서,1634218857400.0,0.7006497914138288,26
2022-02-28,000490,대동,287111341000.0,0.6899234245966052,27
2022-02-28,041510,에스엠,1763437274200.0,0.6855078117072715,28
2022-02-28,247540,에코프로비엠,8599383643200.0,0.6742506175645483,29
2022-02-28,004430,송원산업,486000000000.0,0.6738384182587284,30
2022-03-31,004690,삼천리,429832650000.0,0.9535673239146253,1
2022-03-31,002710,TCC스틸,254975000000.0,0.9426244595779828,2
2022-03-31,298040,효성중공업,570662337600.0,0.9244035735715921,3
2022-03-31,052020,에스티큐브,225650164140.0,0.9073151656376027,4
2022-03-31,214370,케어젠,1078597200000.0,0.8856810118613382,5
2022-03-31,253590,네오셈,139406753700.0,0.8736179747201354,6
2022-03-31,012450,한화에어로스페이스,2642886000000.0,0.8626937783483916,7
2022-03-31,005420,코스모화학,405365284350.0,0.8619005716988231,8
2022-03-31,047050,포스코인터내셔널,2652565703500.0,0.8579863880738917,9
2022-03-31,058610,에스피지,313809644000.0,0.8305187678026367,10
2022-03-31,087010,펩트론,216581956500.0,0.8294983385341025,11
2022-03-31,161580,필옵틱스,201987074240.0,0.8184683151934707,12
2022-03-31,094170,동운아나텍,123042542000.0,0.8145722016248539,13
2022-03-31,267260,현대일렉트릭,773211045750.0,0.8137539769029744,14
2022-03-31,103590,일진전기,208762595700.0,0.8071264601432199,15
2022-03-31,277810,레인보우로보틱스,390472178800.0,0.8069655713207271,16
2022-03-31,005070,코스모신소재,1102684481850.0,0.8058572003563406,17
2022-03-31,003670,포스코케미칼,9334318010000.0,0.7870151312021747,18
2022-03-31,122640,예스티,198847983500.0,0.7745432342553136,19
2022-03-31,083650,비에이치아이,163540000000.0,0.7686467198364313,20
2022-03-31,032190,다우데이타,557265000000.0,0.7661863408138035,21
2022-03-31,003230,삼양식품,702076998000.0,0.7637343637222475,22
2022-03-31,035600,KG이니시스,647382868800.0,0.7351213848104826,23
2022-03-31,000490,대동,332194940000.0,0.7039417134964168,24
2022-03-31,054210,이랜텍,436273372500.0,0.6848667667188876,25
2022-03-31,079550,LIG넥스원,1581800000000.0,0.6651305611396973,26
2022-03-31,014820,동원시스템즈,1719197407900.0,0.631516458481999,27
2022-03-31,035150,백산,255310000000.0,0.6237297191795979,28
2022-03-31,047810,한국항공우주,4123197026100.0,0.6196044004486397,29
2022-03-31,095340,ISC,517634262250.0,0.6133223307082218,30
2022-04-29,002710,TCC스틸,287875000000.0,0.9566896884360875,1
2022-04-29,005420,코스모화학,473622669000.0,0.9254208543320284,2
2022-04-29,005070,코스모신소재,1687874472900.0,0.9209895089114297,3
2022-04-29,047050,포스코인터내셔널,3047366180300.0,0.9192216245133045,4
2022-04-29,052020,에스티큐브,165721394260.0,0.9037990546943667,5
2022-04-29,004690,삼천리,458217825000.0,0.9025225910724781,6
2022-04-29,214370,케어젠,1396590000000.0,0.8930423107718981,7
2022-04-29,298040,효성중공업,520309778400.0,0.8836515371626301,8
2022-04-29,267260,현대일렉트릭,787629899750.0,0.8784352189282725,9
2022-04-29,003670,포스코케미칼,10534997920000.0,0.8733297540713847,10
2022-04-29,087010,펩트론,195336297910.0,0.8720147770743177,11
2022-04-29,253590,네오셈,156426800750.0,0.8709048772832227,12
2022-04-29,012450,한화에어로스페이스,2698579000000.0,0.8445299771366284,13
2022-04-29,277810,레인보우로보틱스,358201750800.0,0.8358798520196155,14
2022-04-29,058610,에스피지,362599836000.0,0.8214904140579159,15
2022-04-29,003230,삼양식품,740495374500.0,0.8137746818988032,16
2022-04-29,079550,LIG넥스원,1806200000000.0,0.7904604717777515,17
2022-04-29,054210,이랜텍,577904148500.0,0.7854076679239324,18
2022-04-29,103590,일진전기,208762595700.0,0.784441323398065,19
2022-04-29,122640,예스티,135562451360.0,0.7840890166930338,20
2022-04-29,000490,대동,352363918500.0,0.7667447906427088,21
2022-04-29,032190,다우데이타,540030000000.0,0.7430923586695629,22
2022-04-29,095340,ISC,624641008900.0,0.7370491282524033,23
2022-04-29,033240,자화전자,620235000000.0,0.7223043636890063,24
2022-04-29,014280,금강공업,296226505700.0,0.7108259220108406,25
2022-04-29,247540,에코프로비엠,10918833602400.0,0.6828849349551239,26
2022-04-29,001060,JW중외제약,685302702900.0,0.6708335919437144,27
2022-04-29,043650,국순당,195548428800.0,0.6624088802152488,28
2022-04-29,003220,대원제약,397539615200.0,0.6586045239650956,29
2022-04-29,035900,JYP Ent.,2108551024800.0,0.650723016857401,30
2022-05-31,002710,TCC스틸,273775000000.0,0.9331089259583336,1
2022-05-31,005420,코스모화학,484766731800.0,0.9326472340321791,2
2022-05-31,047050,포스코인터내셔널,2917822273850.0,0.9240402020169614,3
2022-05-31,298040,효성중공업,580919340400.0,0.9238643803234214,4
2022-05-31,003670,포스코케미칼,10108950210000.0,0.8848453330650763,5
2022-05-31,171090,선익시스템,171210693600.0,0.8806492700702823,6
2022-05-31,214370,케어젠,1122643500000.0,0.8760878972494377,7
2022-05-31,000250,삼천당제약,1023423442950.0,0.8749110646945357,8
2022-05-31,253590,네오셈,168815808140.0,0.8711942058996516,9
